Time_Index,Load_HSC_Tonne_z1,Load_HSC_Tonne_z2,Load_HSC_Tonne_z3
5863,7.7,3.4,2.5
5864,15.4,6.3,5
5865,23.3,9.4,7.9
5866,18.1,7.3,6
5867,14.4,5.7,4.7
5868,12.3,4.9,3.9
5869,21.4,8.6,7.2
5870,19,7.6,6.3
5871,25.7,10.5,8.7
5872,23.1,9.6,7.9
5873,16.3,7,5.6
5874,14.8,6.5,5.2
5875,28.5,12.2,10.1
5876,24,10.2,8.4
5877,14.8,6.4,5.1
5878,8.7,4,3
5879,10.3,4.8,3.6
5880,5.5,2.8,1.9
5881,5.1,2.6,1.7
5882,5,2.6,1.6
5883,5,2.6,1.7
5884,5.1,2.6,1.7
5885,5.1,2.6,1.7
5886,5.7,2.8,2
5887,14.8,6.4,5.2
5888,26,10.7,9
5889,27.4,11.1,9.4
5890,14.2,5.6,4.6
5891,11.7,4.6,3.7
5892,11,4.4,3.5
5893,12.7,5,4.1
5894,13.2,5.2,4.2
5895,15.1,6,4.9
5896,13.4,5.5,4.4
5897,15.6,6.7,5.3
5898,20.5,8.9,7.2
5899,35.6,15.1,12.7
5900,37.6,15.9,13.4
5901,25.3,10.8,8.9
5902,19.9,8.6,7
5903,6.3,3.1,2.1
5904,5.6,2.8,1.8
5905,5.5,2.8,1.8
5906,5.5,2.8,1.8
5907,5.5,2.8,1.8
5908,5.4,2.7,1.8
5909,5.5,2.8,1.8
5910,6.3,3,2.1
5911,19.1,8.1,6.7
5912,33.4,13.6,11.6
5913,24.5,9.9,8.3
5914,18.3,7.3,6.1
5915,18.8,7.5,6.3
5916,18.1,7.3,6.1
5917,15.5,6.2,5.1
5918,17.7,7.1,5.9
5919,14.3,5.7,4.6
5920,21.9,9,7.5
5921,19.1,8.1,6.6
5922,33.9,14.4,12.1
5923,28.8,12.3,10.3
5924,15.5,6.7,5.3
5925,17.6,7.6,6.1
5926,12.8,5.7,4.4
5927,10.4,4.8,3.6
5928,10.1,4.7,3.5
5929,10,4.6,3.4
5930,9.9,4.6,3.4
5931,8.7,4.1,2.9
5932,5.5,2.7,1.8
5933,5.6,2.8,1.8
5934,6.3,3,2.1
5935,11.1,4.8,3.8
5936,16.9,6.8,5.7
5937,22.6,9.1,7.7
5938,14.5,5.7,4.8
5939,13.9,5.4,4.6
5940,16.6,6.6,5.6
5941,17.2,6.8,5.8
5942,19.9,8,6.7
5943,23.5,9.5,8.1
5944,29,12,10.1
5945,32,13.5,11.3
5946,21.3,9.2,7.5
5947,14.7,6.4,5.1
5948,31,13.1,10.9
5949,27.7,11.7,9.7
5950,25.3,10.9,9
5951,20.9,9.1,7.4
5952,13.6,6.1,4.8
5953,7.3,3.5,2.4
5954,5.1,2.6,1.7
5955,5,2.6,1.7
5956,5,2.6,1.7
5957,5.2,2.7,1.7
5958,5.8,2.9,2
5959,11.4,5,4
5960,14.4,5.9,4.8
5961,18.8,7.6,6.4
5962,18.6,7.5,6.3
5963,19,7.7,6.5
5964,17.4,7.1,5.9
5965,15,6.1,5.1
5966,13.4,5.4,4.5
5967,16.4,6.7,5.6
5968,17.4,7.3,6
5969,24,10.2,8.4
5970,21.5,9.3,7.6
5971,15.3,6.7,5.4
5972,9.2,4.1,3.1
5973,12.8,5.6,4.4
5974,9.2,4.2,3.1
5975,8.2,3.8,2.8
5976,10.2,4.7,3.5
5977,12.7,5.7,4.4
5978,5.5,2.8,1.8
5979,5.1,2.6,1.7
5980,5.1,2.6,1.7
5981,5.1,2.6,1.7
5982,6.4,3.2,2.3
5983,5.9,3,2.2
5984,6.3,3,2.1
5985,7,3.2,2.4
5986,8.6,3.8,3
5987,7.7,3.5,2.6
5988,7.1,3.3,2.4
5989,9.3,4.2,3.3
5990,16.4,7.1,5.8
5991,19.5,8.5,6.9
5992,18,7.8,6.3
5993,16,7.1,5.6
5994,11.3,5.1,3.9
5995,6.2,3,2.1
5996,6,2.9,2
5997,17,7.5,6
5998,18.8,8.3,6.7
5999,5.6,2.8,1.9
6000,5.3,2.7,1.8
6001,5.2,2.7,1.7
6002,5.1,2.6,1.7
6003,5.3,2.7,1.7
6004,5.2,2.7,1.7
6005,5.2,2.7,1.7
6006,5,2.6,1.7
6007,4.8,2.6,1.7
6008,7.6,3.7,2.7
6009,5.4,2.8,2
6010,9.3,4.4,3.4
6011,13.3,6,4.9
6012,15.6,7,5.7
6013,18.4,8.1,6.7
6014,16.5,7.4,6
6015,16.1,7.2,5.8
6016,10.5,4.8,3.7
6017,25.5,11.1,9.1
6018,20.6,9,7.4
6019,19.7,8.7,7
6020,21.9,9.5,7.8
6021,19.5,8.6,6.9
6022,13.8,6.2,4.9
6023,6.7,3.3,2.3
6024,5,2.6,1.7
6025,5.1,2.6,1.7
6026,5,2.6,1.7
6027,5,2.6,1.7
6028,5,2.6,1.7
6029,5.1,2.6,1.7
6030,5.8,2.8,1.9
6031,9,3.9,2.9
6032,15.4,6.3,5
6033,18.6,7.5,6.2
6034,17.1,6.8,5.7
6035,12,4.7,3.9
6036,11.4,4.5,3.7
6037,14.6,5.8,4.8
6038,11.8,4.6,3.8
6039,15.6,6.3,5.2
6040,9.8,4,3.2
6041,20.5,8.8,7.2
6042,28.3,12.1,10.1
6043,28,12,10
6044,25.1,10.6,8.8
6045,12.3,5.4,4.2
6046,13.2,5.9,4.6
6047,7.1,3.4,2.4
6048,5.2,2.7,1.7
6049,5.1,2.6,1.7
6050,5,2.6,1.6
6051,5,2.6,1.6
6052,5,2.6,1.7
6053,5.1,2.6,1.7
6054,5.7,2.8,2
6055,14.9,6.4,5.2
6056,12.7,5.2,4.2
6057,12.6,5,4.1
6058,11.4,4.5,3.7
6059,13.2,5.2,4.3
6060,11.1,4.4,3.6
6061,16.3,6.5,5.5
6062,20.3,8.2,6.9
6063,17.8,7.2,6
6064,15.2,6.3,5.1
6065,7.2,3.2,2.3
6066,22.7,9.8,8.1
6067,27.4,11.7,9.7
6068,20.2,8.6,7
6069,22.8,9.8,8
6070,32.3,13.8,11.5
6071,24.7,10.7,8.8
6072,6,2.9,2
6073,5.7,2.8,1.8
6074,5.7,2.8,1.8
6075,5.6,2.8,1.8
6076,5.5,2.8,1.8
6077,5.5,2.8,1.8
6078,10.4,4.7,3.6
6079,13.4,5.7,4.6
6080,15.3,6.2,5
6081,17.6,7,5.9
6082,19.7,7.9,6.6
6083,13.6,5.3,4.4
6084,19.9,8,6.7
6085,23.9,9.7,8.2
6086,20.7,8.3,7
6087,21.4,8.7,7.2
6088,22.1,9.2,7.6
6089,18.2,7.8,6.3
6090,17.1,7.5,6
6091,15.9,6.9,5.6
6092,14.2,6.1,4.8
6093,9.1,4,3
6094,6.2,3,2.1
6095,7.9,3.8,2.7
6096,9,4.3,3.1
6097,10,4.6,3.4
6098,10.2,4.7,3.5
6099,11.6,5.3,4
6100,13.2,5.9,4.6
6101,10.6,4.8,3.6
6102,10.7,4.8,3.7
6103,18.6,7.8,6.5
6104,23.5,9.5,8
6105,14.1,5.5,4.5
6106,15.7,6.2,5
6107,19.8,7.8,6.5
6108,16.1,6.4,5.2
6109,21.9,8.7,7.2
6110,17.1,6.8,5.5
6111,17.4,7,5.7
6112,19.1,7.9,6.4
6113,14.2,6.2,4.8
6114,16.2,7.2,5.6
6115,19.4,8.5,6.8
6116,13.9,6.1,4.7
6117,19.3,8.5,6.7
6118,12.6,5.8,4.4
6119,10.2,5,3.6
6120,11.9,5.7,4.2
6121,7.1,3.7,2.4
6122,5.5,3.1,1.8
6123,5.6,3.2,1.8
6124,5.6,3.2,1.9
6125,5.8,3.3,1.9
6126,6.6,3.6,2.2
6127,13.5,6.2,4.7
6128,14.2,6.2,4.7
6129,17.3,7.4,5.7
6130,12.2,5.3,3.8
6131,17,7.2,5.5
6132,19.4,8.3,6.5
6133,16.6,7.1,5.4
6134,19,8.1,6.3
6135,21.3,9.2,7.2
6136,14.8,6.6,4.9
6137,17.5,8,6
6138,25.1,11.3,8.9
6139,14.3,6.8,5
6140,12.9,6.1,4.4
6141,15.1,7,5.2
6142,15.3,7.2,5.3
6143,15.1,7.1,5.3
6144,14.3,6.8,5
6145,14.3,6.8,5
6146,20,9.2,7
6147,13.1,6.4,4.6
6148,5.6,3.2,1.8
6149,5.6,3.2,1.8
6150,5.8,3.3,2
6151,6.2,3.4,2.2
6152,6.8,3.6,2.3
6153,7.4,3.8,2.5
6154,7.7,3.9,2.6
6155,12.5,5.8,4.4
6156,21,9.3,7.4
6157,15.1,6.8,5.3
6158,11.8,5.5,4.1
6159,9.5,4.5,3.2
6160,24,10.5,8.5
6161,21,9.3,7.3
6162,16.9,7.7,5.9
6163,18.2,8.2,6.4
6164,15.9,7.2,5.5
6165,15.4,7,5.4
6166,11.2,5.3,3.9
6167,17.6,8,6.2
6168,22.3,10,7.9
6169,15.1,7,5.3
6170,14.6,6.8,5.1
6171,13,6.1,4.5
6172,10.3,5,3.5
6173,7.5,3.8,2.5
6174,5.1,2.9,1.7
6175,4.9,2.8,1.7
6176,4.9,2.8,1.7
6177,6.6,3.5,2.4
6178,5.9,3.1,2.1
6179,8.3,4.1,3
6180,17.6,7.9,6.3
6181,21.6,9.6,7.8
6182,12.1,5.6,4.3
6183,9.1,4.4,3.2
6184,9.3,4.4,3.2
6185,9.3,4.4,3.3
6186,11.6,5.3,4.1
6187,6.8,3.3,2.3
6188,10.1,4.7,3.5
6189,13.1,6,4.7
6190,15.3,6.9,5.4
6191,15.7,7.1,5.6
6192,13.3,6.1,4.7
6193,9.5,4.5,3.3
6194,9.5,4.5,3.3
6195,9.4,4.5,3.3
6196,10.4,4.9,3.6
6197,9.8,4.6,3.4
6198,5.5,2.8,1.8
6199,13.6,5.9,4.6
6200,13.2,5.4,4.2
6201,12.5,5,4
6202,16.5,6.6,5.5
6203,16.3,6.5,5.4
6204,11.4,4.5,3.7
6205,13.9,5.5,4.5
6206,20.1,8.1,6.8
6207,15.8,6.4,5.2
6208,17.6,7.3,6
6209,20.5,8.8,7.2
6210,22.6,9.8,8
6211,22.6,9.8,8
6212,22.3,9.5,7.8
6213,19.9,8.6,7
6214,17.8,7.9,6.3
6215,11.1,5.2,3.9
6216,13.4,6.1,4.7
6217,8.1,3.9,2.8
6218,4.7,2.5,1.6
6219,4.6,2.5,1.5
6220,4.7,2.5,1.6
6221,4.8,2.6,1.6
6222,6.8,3.3,2.4
6223,19.7,8.4,7
6224,24.5,10.1,8.6
6225,17.1,6.9,5.8
6226,12.8,5.1,4.3
6227,17,6.8,5.8
6228,15.8,6.4,5.4
6229,12.3,4.9,4.1
6230,16.4,6.6,5.6
6231,13,5.2,4.3
6232,18,7.5,6.2
6233,19.3,8.3,6.8
6234,21.9,9.5,7.8
6235,24.5,10.5,8.7
6236,22.7,9.6,7.9
6237,14.1,6.1,4.8
6238,14.6,6.5,5.1
6239,13.9,6.3,4.9
6240,9.1,4.3,3.2
6241,5.3,2.8,1.8
6242,4.9,2.6,1.6
6243,4.8,2.5,1.6
6244,5,2.6,1.6
6245,5,2.6,1.7
6246,5.8,2.9,2
6247,11.6,5,4.1
6248,20.4,8.3,7
6249,24.7,10,8.6
6250,16.4,6.6,5.6
6251,14.4,5.7,4.8
6252,15.3,6.2,5.2
6253,16.3,6.5,5.6
6254,14.1,5.6,4.7
6255,16.2,6.5,5.5
6256,13.4,5.6,4.5
6257,15.3,6.6,5.3
6258,11,5,3.8
6259,22.3,9.6,7.9
6260,8,3.5,2.6
6261,7,3.2,2.3
6262,7.2,3.4,2.4
6263,9.2,4.3,3.2
6264,4.9,2.6,1.6
6265,5,2.6,1.6
6266,5,2.6,1.6
6267,5,2.6,1.7
6268,5.1,2.6,1.7
6269,5.3,2.7,1.7
6270,6,2.9,2.1
6271,8.1,3.6,2.8
6272,14.1,5.7,4.7
6273,24.9,10.1,8.6
6274,20.7,8.4,7.1
6275,20.3,8.1,6.9
6276,18.8,7.6,6.4
6277,14.4,5.7,4.8
6278,15.4,6.1,5.1
6279,16,6.4,5.4
6280,13.6,5.6,4.6
6281,14.7,6.3,5
6282,20,8.7,7.1
6283,25.6,11,9.1
6284,23,9.7,8
6285,18.1,7.8,6.3
6286,25.3,10.9,9
6287,28.2,12.2,10.1
6288,23.1,10.1,8.3
6289,10.5,4.9,3.7
6290,6,3,2
6291,4.7,2.5,1.6
6292,4.7,2.5,1.6
6293,4.9,2.6,1.6
6294,5.7,2.8,2
6295,7.8,3.5,2.7
6296,14.1,5.8,4.7
6297,18.5,7.5,6.3
6298,19.9,8.1,6.9
6299,17.9,7.2,6.1
6300,19.7,8,6.8
6301,14.9,6,5.1
6302,10.9,4.4,3.6
6303,14,5.8,4.7
6304,13.1,5.5,4.4
6305,14.3,6.2,4.9
6306,21.5,9.3,7.6
6307,27.8,11.9,9.9
6308,26.7,11.4,9.4
6309,28.3,12.1,10
6310,27.6,11.9,9.8
6311,25.8,11.2,9.2
6312,15,6.8,5.3
6313,9.7,4.6,3.4
6314,9.1,4.3,3.1
6315,7.6,3.7,2.6
6316,8.5,4.1,3
6317,4.7,2.5,1.6
6318,4.9,2.6,1.7
6319,6.5,3.2,2.4
6320,11.8,5.4,4.2
6321,13.2,5.9,4.7
6322,9.1,4.1,3.2
6323,10.6,4.7,3.7
6324,14,6.2,5
6325,15.8,7,5.6
6326,14.8,6.5,5.3
6327,10.7,4.8,3.7
6328,8.3,3.9,2.8
6329,19,8.4,6.7
6330,13.2,6,4.7
6331,17.8,7.9,6.3
6332,20.6,9,7.3
6333,16.7,7.4,5.9
6334,16.7,7.4,5.9
6335,23.4,10.2,8.4
6336,21.8,9.5,7.8
6337,14,6.3,4.9
6338,10.1,4.7,3.5
6339,9,4.2,3.1
6340,5.2,2.7,1.7
6341,5.2,2.7,1.7
6342,5.2,2.7,1.8
6343,5.1,2.6,1.7
6344,4.9,2.6,1.7
6345,5.2,2.7,1.9
6346,5.4,2.8,1.9
6347,5.4,2.8,1.9
6348,8.9,4.2,3.1
6349,17.6,7.8,6.2
6350,9.4,4.4,3.3
6351,5.2,2.7,1.7
6352,7.9,3.8,2.8
6353,9.1,4.3,3.2
6354,10.2,4.8,3.6
6355,11.4,5.3,4
6356,17.5,7.8,6.3
6357,23.3,10.2,8.4
6358,26.2,11.4,9.4
6359,21.1,9.3,7.6
6360,20.7,9.2,7.4
6361,10.8,5.1,3.8
6362,9.4,4.5,3.3
6363,8.8,4.2,3.1
6364,5.2,2.7,1.7
6365,5,2.6,1.7
6366,5.6,2.8,1.8
6367,9,3.9,2.9
6368,15.1,6.1,4.9
6369,19.7,7.9,6.6
6370,16.6,6.6,5.4
6371,18,7.2,6
6372,15.7,6.3,5.2
6373,19.7,7.9,6.6
6374,13.4,5.3,4.2
6375,18.1,7.3,6
6376,19.2,8,6.5
6377,21.6,9.3,7.6
6378,33.4,14.2,11.9
6379,29.7,12.6,10.5
6380,25,10.6,8.8
6381,18.9,8.2,6.6
6382,22.9,10,8.2
6383,14.1,6.4,5
6384,7.9,3.8,2.7
6385,4.8,2.6,1.6
6386,4.8,2.5,1.6
6387,4.7,2.5,1.6
6388,4.8,2.6,1.6
6389,5,2.6,1.7
6390,7,3.4,2.4
6391,9.6,4.2,3.3
6392,23.1,9.5,7.9
6393,17.6,7.1,5.9
6394,20.7,8.3,7
6395,21,8.4,7.1
6396,12.7,5.1,4.1
6397,14.4,5.7,4.7
6398,11.6,4.6,3.7
6399,15.9,6.4,5.2
6400,22.1,9.2,7.6
6401,18.4,7.9,6.4
6402,29.3,12.5,10.4
6403,47.3,19.9,16.9
6404,23.2,9.8,8.1
6405,16.8,7.3,5.8
6406,12,5.4,4.2
6407,17,7.6,6.1
6408,17.5,7.8,6.2
6409,11.2,5.2,3.9
6410,9.5,4.5,3.3
6411,6.1,3.1,2.1
6412,4.9,2.6,1.6
6413,5.1,2.6,1.7
6414,5.9,2.9,2
6415,8.1,3.6,2.8
6416,17,6.9,5.7
6417,23.2,9.4,7.9
6418,18.4,7.4,6.2
6419,18.7,7.4,6.2
6420,25.5,10.3,8.7
6421,13.3,5.2,4.3
6422,14.4,5.7,4.7
6423,12.7,5.1,4.1
6424,12,4.9,3.9
6425,32,13.5,11.3
6426,17.5,7.6,6.2
6427,28.4,12.1,10.1
6428,23.9,10.1,8.4
6429,21.4,9.1,7.5
6430,14.6,6.5,5.1
6431,12.2,5.6,4.3
6432,10.8,5,3.8
6433,8.4,4,2.9
6434,5.1,2.7,1.7
6435,4.7,2.5,1.6
6436,4.8,2.5,1.6
6437,5,2.6,1.6
6438,6.9,3.3,2.4
6439,10.8,4.7,3.7
6440,12.8,5.2,4.2
6441,17.9,7.2,5.9
6442,13.2,5.2,4.2
6443,11.9,4.7,3.8
6444,12.5,5,4
6445,14.4,5.7,4.7
6446,15.6,6.2,5.1
6447,11.2,4.4,3.5
6448,12.3,5.1,4
6449,12.4,5.4,4.2
6450,15.8,6.9,5.5
6451,15.7,6.8,5.4
6452,16.4,7,5.6
6453,29.7,12.6,10.5
6454,19.7,8.6,7
6455,22.3,9.8,8
6456,12.6,5.8,4.5
6457,8.2,4,2.8
6458,4.7,2.5,1.6
6459,4.7,2.5,1.6
6460,4.7,2.5,1.6
6461,4.9,2.6,1.6
6462,5.7,2.9,2
6463,11.5,5,4
6464,25.4,10.5,8.8
6465,18.8,7.6,6.4
6466,18.9,7.6,6.4
6467,24.5,9.9,8.4
6468,22,9,7.5
6469,17.7,7.1,6
6470,12.6,5.1,4.1
6471,11.8,4.8,3.8
6472,11.8,4.9,3.9
6473,12.1,5.3,4
6474,10.9,4.9,3.7
6475,12.5,5.5,4.3
6476,13.2,5.7,4.5
6477,11,4.9,3.7
6478,11.2,5.1,3.9
6479,5.9,2.9,2
6480,5.1,2.6,1.7
6481,6.7,3.3,2.3
6482,5.1,2.6,1.7
6483,5,2.6,1.7
6484,5,2.6,1.6
6485,5.1,2.7,1.7
6486,5.4,2.8,1.9
6487,6,3,2.2
6488,6.6,3.2,2.3
6489,10.8,4.9,3.8
6490,9.2,4.2,3.2
6491,19.6,8.6,7
6492,23.2,10.1,8.3
6493,20.7,9.1,7.4
6494,19.8,8.7,7.1
6495,14.6,6.6,5.2
6496,11.3,5.3,3.9
6497,6.8,3.4,2.2
6498,11.1,5.3,3.8
6499,16.9,7.7,5.9
6500,10.2,4.9,3.4
6501,7.1,3.6,2.3
6502,10.6,5.1,3.6
6503,15.3,7.1,5.3
6504,20.5,9.3,7.2
6505,16.2,7.5,5.6
6506,10.4,5.1,3.5
6507,6.8,3.6,2.2
6508,6.8,3.6,2.2
6509,6.8,3.7,2.2
6510,6.9,3.7,2.3
6511,6.9,3.8,2.3
6512,6.8,3.8,2.2
6513,8.2,4.4,2.9
6514,10.1,5.2,3.6
6515,12.2,6,4.4
6516,17.2,8.1,6.2
6517,15.9,7.6,5.7
6518,11.8,5.8,4.2
6519,9.3,4.8,3.3
6520,16.2,7.7,5.7
6521,23,10.5,8.1
6522,21.7,10,7.7
6523,26.9,12.2,9.5
6524,31.7,14.1,11.3
6525,28.3,12.7,10.1
6526,15.1,7.3,5.2
6527,10.7,5.5,3.7
6528,11.4,5.8,3.9
6529,11.6,5.9,3.9
6530,11.6,5.9,3.9
6531,11.2,5.7,3.8
6532,7.4,4.1,2.4
6533,7.2,4,2.3
6534,8,4.3,2.5
6535,17,7.8,5.7
6536,28.9,12.4,9.8
6537,23.6,10.1,7.8
6538,24.3,10.4,8.1
6539,23.4,9.9,7.8
6540,23.3,10,7.8
6541,22.6,9.6,7.6
6542,24.9,10.5,8.4
6543,25,10.6,8.4
6544,22.2,9.6,7.5
6545,22.1,9.9,7.6
6546,27.7,12.4,9.7
6547,24.9,11.1,8.6
6548,21.3,9.6,7.3
6549,14.8,6.9,5
6550,10.5,5.3,3.5
6551,8,4.3,2.6
6552,9.6,5,3.2
6553,12.1,6,4.1
6554,9.9,5.2,3.3
6555,7.3,4.1,2.3
6556,7.4,4.1,2.4
6557,7.6,4.1,2.4
6558,12,5.9,4.1
6559,22,9.8,7.6
6560,33.5,14.2,11.5
6561,30,12.7,10.2
6562,29,12.2,9.9
6563,26,10.9,8.7
6564,26.9,11.3,9.1
6565,27.8,11.6,9.5
6566,20.5,8.6,6.8
6567,16.7,7.1,5.4
6568,15.3,6.7,5
6569,19.3,8.6,6.5
6570,21.4,9.6,7.4
6571,29.5,12.9,10.3
6572,30.6,13.2,10.6
6573,16.6,7.5,5.6
6574,11.6,5.5,3.9
6575,11.2,5.5,3.8
6576,7,3.7,2.3
6577,7,3.7,2.3
6578,6.9,3.7,2.2
6579,6.8,3.7,2.2
6580,6.8,3.7,2.2
6581,7,3.7,2.3
6582,10.3,5,3.5
6583,17.8,7.9,6.3
6584,28.7,12.1,10
6585,19.2,8,6.5
6586,22.8,9.5,7.8
6587,18.9,7.8,6.4
6588,13.9,5.8,4.6
6589,18.7,7.7,6.3
6590,15.3,6.3,5.1
6591,18,7.4,6
6592,25.9,10.9,9
6593,24.3,10.5,8.5
6594,26.1,11.4,9.1
6595,30.2,13,10.6
6596,32.1,13.8,11.3
6597,32.5,14,11.4
6598,34.3,14.9,12.2
6599,17.2,7.9,6
6600,8.1,4.2,2.7
6601,10.9,5.4,3.7
6602,6.9,3.7,2.2
6603,6.9,3.8,2.2
6604,7,3.8,2.3
6605,7.2,3.9,2.3
6606,8.3,4.2,2.7
6607,12.1,5.5,4
6608,25.3,10.7,8.6
6609,14.4,6.1,4.6
6610,15,6.3,4.8
6611,15.3,6.4,4.9
6612,14.8,6.3,4.8
6613,14.7,6.2,4.7
6614,15.8,6.6,5.1
6615,15.1,6.4,4.9
6616,28.7,12.2,9.9
6617,27.1,11.9,9.4
6618,22.2,10,7.6
6619,27.7,12.2,9.6
6620,27.6,12.1,9.5
6621,35.4,15.4,12.4
6622,24.7,11.1,8.6
6623,28.2,12.6,9.9
6624,18.6,8.7,6.4
6625,12.3,6.1,4.1
6626,12.2,6.1,4
6627,11.7,5.8,3.9
6628,7.9,4.3,2.5
6629,9,4.7,2.9
6630,12.7,6.1,4.3
6631,20.9,9.3,7.2
6632,18.1,7.8,6
6633,16.3,7,5.3
6634,16.2,6.9,5.3
6635,18.1,7.7,6
6636,14.1,6.1,4.6
6637,14.1,6.1,4.6
6638,16.3,7,5.4
6639,17.8,7.6,5.9
6640,12.3,5.6,4
6641,15.9,7.3,5.4
6642,20.8,9.4,7.1
6643,18.7,8.5,6.3
6644,20.3,9.1,6.9
6645,18.7,8.5,6.4
6646,17,7.8,5.7
6647,17.8,8.3,6.1
6648,10.7,5.4,3.5
6649,8.1,4.3,2.5
6650,8,4.2,2.4
6651,8,4.3,2.5
6652,8.2,4.3,2.5
6653,8.4,4.4,2.6
6654,8.7,4.5,2.8
6655,10.6,5.3,3.7
6656,15.9,7.5,5.5
6657,13.7,6.5,4.7
6658,13.2,6.2,4.6
6659,27.2,12,9.7
6660,19.2,8.8,6.8
6661,14.8,6.9,5.2
6662,16,7.4,5.6
6663,23.9,10.7,8.5
6664,19.1,8.7,6.7
6665,18.6,8.6,6.4
6666,18,8.4,6.1
6667,19,8.8,6.5
6668,22.3,10.1,7.7
6669,16.9,7.9,5.8
6670,21.1,9.7,7.3
6671,12,5.9,3.9
6672,8.3,4.4,2.6
6673,11.8,5.9,3.9
6674,13.3,6.5,4.4
6675,13.2,6.5,4.4
6676,13,6.5,4.4
6677,12.4,6.2,4.2
6678,8.6,4.6,2.8
6679,8.3,4.6,2.6
6680,8.3,4.6,2.6
6681,16.2,7.9,5.6
6682,13,6.6,4.8
6683,16.6,8,6.1
6684,14.4,7.1,5.3
6685,12.9,6.5,4.8
6686,12.7,6.4,4.7
6687,14.9,7.3,5.4
6688,15.6,7.5,5.6
6689,14,6.9,4.8
6690,12.7,6.4,4.3
6691,12.9,6.5,4.4
6692,13.6,6.7,4.6
6693,35.8,16,12.7
6694,21.3,10,7.6
6695,23,10.7,8.1
6696,21.5,10.1,7.6
6697,16.5,8,5.6
6698,9.1,4.9,2.9
6699,8.7,4.8,2.8
6700,8.8,4.8,2.8
6701,9,4.9,2.9
6702,13.3,6.6,4.5
6703,19.5,9,6.5
6704,21.1,9.3,6.9
6705,21.6,9.5,7.1
6706,22.3,9.7,7.5
6707,22,9.5,7.4
6708,19.2,8.5,6.5
6709,15.2,6.7,5
6710,17.4,7.6,5.8
6711,22.1,9.5,7.5
6712,27.4,11.9,9.6
6713,17.5,8.2,6.1
6714,22.5,10.3,7.9
6715,24.6,11.1,8.6
6716,14.8,6.9,5
6717,16.8,7.9,5.8
6718,8.7,4.6,2.9
6719,8.1,4.4,2.7
6720,7.5,4.2,2.5
6721,7.5,4.2,2.5
6722,7.4,4.2,2.4
6723,7.2,4.1,2.4
6724,7.1,4,2.4
6725,7.1,4,2.4
6726,7.7,4.2,2.7
6727,10.1,5,3.4
6728,17.4,7.6,5.9
6729,29.4,12.5,10.2
6730,27.7,11.8,9.6
6731,15,6.4,5
6732,24.4,10.4,8.5
6733,35.7,15,12.6
6734,30.4,12.8,10.6
6735,17.1,7.3,5.8
6736,19.1,8.3,6.6
6737,26.7,11.7,9.4
6738,35.9,15.6,12.8
6739,39.5,17,14.1
6740,33.3,14.4,11.8
6741,36.9,16,13.1
6742,23.8,10.6,8.5
6743,17.6,8.1,6.3
6744,18.5,8.5,6.6
6745,13.8,6.6,4.9
6746,6.7,3.7,2.3
6747,5.4,3.1,1.8
6748,5.4,3.1,1.8
6749,5.7,3.2,2
6750,6.5,3.4,2.3
6751,9.1,4.2,3.2
6752,16.5,6.9,5.7
6753,13.1,5.4,4.4
6754,14.3,5.9,4.8
6755,17.7,7.2,6.1
6756,12.6,5.2,4.3
6757,12.6,5.1,4.2
6758,12.5,5.1,4.2
6759,12.4,5,4.1
6760,10.5,4.4,3.5
6761,20.8,8.9,7.3
6762,17.8,7.7,6.2
6763,22.2,9.4,7.7
6764,25.6,10.8,8.9
6765,21,9,7.3
6766,30.3,13,10.8
6767,19.9,8.8,7.1
6768,21.4,9.4,7.6
6769,5.8,2.9,1.9
6770,5.1,2.7,1.7
6771,5,2.7,1.6
6772,5,2.7,1.7
6773,5.2,2.7,1.7
6774,6.2,3,2.1
6775,13.8,5.9,4.8
6776,12.8,5.2,4.2
6777,25.8,10.5,9
6778,26.6,10.8,9.2
6779,23.8,9.6,8.2
6780,19.8,8,6.8
6781,12.7,5.1,4.2
6782,17,6.9,5.7
6783,18.9,7.7,6.4
6784,18.8,7.9,6.5
6785,31.6,13.5,11.2
6786,22.9,10,8.1
6787,35.4,15.1,12.5
6788,24.2,10.4,8.4
6789,17.4,7.7,6
6790,12.6,5.8,4.4
6791,9.8,4.8,3.4
6792,8.2,4.2,2.8
6793,5.6,3.1,1.8
6794,5.5,3.1,1.8
6795,5.7,3.2,1.9
6796,5.8,3.2,1.9
6797,6.1,3.4,2
6798,7.1,3.7,2.4
6799,9.7,4.5,3.2
6800,13.9,6,4.5
6801,24.2,10.2,8.3
6802,29.1,12.2,10.1
6803,22.4,9.4,7.6
6804,26.8,11.4,9.3
6805,22.3,9.5,7.7
6806,21.7,9.3,7.5
6807,19.3,8.4,6.6
6808,24.1,10.5,8.4
6809,25.7,11.5,9
6810,31.2,13.9,11
6811,38.5,16.8,13.6
6812,18.5,8.5,6.4
6813,13.1,6.4,4.4
6814,13.7,6.7,4.7
6815,15.7,7.6,5.5
6816,12,6.1,4.1
6817,19.5,9.3,6.8
6818,12,6.2,4.1
6819,12.2,6.3,4.1
6820,12.3,6.4,4.2
6821,12.4,6.4,4.2
6822,10.4,5.6,3.5
6823,8.9,5,3.1
6824,9.4,5.2,3.2
6825,10,5.4,3.4
6826,10.5,5.6,3.6
6827,13.2,6.7,4.6
6828,15.6,7.7,5.5
6829,15.8,7.8,5.6
6830,10,5.3,3.4
6831,9.9,5.3,3.4
