Time_Index,ng,electricity
7844,25.4,129.1
7845,25.4,107.23
7846,25.4,120.4
7847,25.4,129.48
7848,25.4,121.61
7849,25.4,113.88
7850,25.4,103.36
7851,25.4,92.4
7852,25.4,80
7853,25.4,87.1
7854,25.4,84.66
7855,25.4,90.4
7856,25.4,97.95
7857,25.4,85.62
7858,25.4,90
7859,25.4,85.98
7860,25.4,88.62
7861,25.4,78
7862,25.4,85.68
7863,25.4,100.62
7864,25.4,85.46
7865,25.4,95.56
7866,25.4,89
7867,25.4,75.17
7868,25.4,63.75
7869,25.4,51.31
7870,25.4,42.14
7871,25.4,19.29
7872,25.4,4.66
7873,25.4,1.72
7874,25.4,0
7875,25.4,-1.07
7876,25.4,-1.9
7877,25.4,-2.09
7878,25.4,-2.67
7879,25.4,-0.03
7880,25.4,1.37
7881,25.4,3.75
7882,25.4,2.07
7883,25.4,1.25
7884,25.4,2.22
7885,25.4,1.35
7886,25.4,4.78
7887,25.4,8.92
7888,25.4,41.5
7889,25.4,78
7890,25.4,60
7891,25.4,59.9
7892,25.4,39
7893,25.4,14.72
7894,25.4,8.41
7895,25.4,4
7896,25.4,0.43
7897,25.4,0.01
7898,25.4,-0.55
7899,25.4,-1.09
7900,25.4,-0.34
7901,25.4,-0.05
7902,25.4,1.93
7903,25.4,57
7904,25.4,97
7905,25.4,118.59
7906,25.4,128.2
7907,25.4,123
7908,25.4,112
7909,25.4,112.2
7910,25.4,114
7911,25.4,115.68
7912,25.4,125
7913,25.4,149
7914,25.4,138.21
7915,25.4,118.99
7916,25.4,96.35
7917,25.4,83.4
7918,25.4,88.08
7919,25.4,70.71
7920,25.4,90.1
7921,25.4,79.06
7922,25.4,78.62
7923,25.4,71.23
7924,25.4,72.98
7925,25.4,82.38
7926,25.4,101.45
7927,25.4,110
7928,25.4,136.15
7929,25.4,126.99
7930,25.4,112.09
7931,25.4,100
7932,25.4,91.95
7933,25.4,101.64
7934,25.4,115.71
7935,25.4,124.25
7936,25.4,144.02
7937,25.4,155.18
7938,25.4,160.64
7939,25.4,152.94
7940,25.4,127.03
7941,25.4,118.63
7942,25.4,122.5
7943,25.4,113.6
7944,25.4,111.06
7945,25.4,110
7946,25.4,110
7947,25.4,103.21
7948,25.4,100.87
7949,25.4,112.11
7950,25.4,128.8
7951,25.4,128.9
7952,25.4,166
7953,25.4,131
7954,25.4,139.07
7955,25.4,134.39
7956,25.4,125.81
7957,25.4,124.4
7958,25.4,119.87
7959,25.4,124
7960,25.4,116.39
7961,25.4,113.74
7962,25.4,109.9
7963,25.4,101
7964,25.4,78.98
7965,25.4,79.97
7966,25.4,85.7
7967,25.4,59.9
7968,25.4,50.1
7969,25.4,41.21
7970,25.4,35.13
7971,25.4,38
7972,25.4,59.9
7973,25.4,92.04
7974,25.4,100.1
7975,25.4,132.1
7976,25.4,148.29
7977,25.4,140.36
7978,25.4,99.01
7979,25.4,98.7
7980,25.4,96.16
7981,25.4,98.99
7982,25.4,114.4
7983,25.4,118.8
7984,25.4,133.93
7985,25.4,151
7986,25.4,158.24
7987,25.4,154.04
7988,25.4,143.39
7989,25.4,131.26
7990,25.4,122.16
7991,25.4,112.6
7992,25.4,110.3
7993,25.4,107.01
7994,25.4,103.47
7995,25.4,101.52
7996,25.4,102.83
7997,25.4,112.27
7998,25.4,130.66
7999,25.4,160.73
8000,25.4,173.56
8001,25.4,157.37
8002,25.4,138.35
8003,25.4,120.06
8004,25.4,110.05
8005,25.4,114.26
8006,25.4,109.3
8007,25.4,124.2
8008,25.4,146.22
8009,25.4,149.35
8010,25.4,142.03
8011,25.4,131.87
8012,25.4,119.9
8013,25.4,112.1
8014,25.4,113.93
8015,25.4,103.28
8016,25.4,99.5
8017,25.4,92.69
8018,25.4,89.62
8019,25.4,86.62
8020,25.4,88.04
8021,25.4,90.08
8022,25.4,88.12
8023,25.4,102.42
8024,25.4,117.8
8025,25.4,125
8026,25.4,108.86
8027,25.4,85.45
8028,25.4,87.18
8029,25.4,90
8030,25.4,106.8
8031,25.4,122.21
8032,25.4,131.53
8033,25.4,137.68
8034,25.4,136.4
8035,25.4,131.96
8036,25.4,124.51
8037,25.4,115.08
8038,25.4,114.78
8039,25.4,106.67
8040,25.4,99.66
8041,25.4,90.01
8042,25.4,88.14
8043,25.4,85.7
8044,25.4,84.27
8045,25.4,83.77
8046,25.4,83.23
8047,25.4,89.5
8048,25.4,99.19
8049,25.4,94.6
8050,25.4,89.3
8051,25.4,82.38
8052,25.4,85.25
8053,25.4,83.08
8054,25.4,88.17
8055,25.4,105.25
8056,25.4,117.45
8057,25.4,117.8
8058,25.4,123.27
8059,25.4,112.31
8060,25.4,93.66
8061,25.4,86.01
8062,25.4,97.39
8063,25.4,85
8064,25.4,74.77
8065,25.4,66.21
8066,25.4,61.57
8067,25.4,46.5
8068,25.4,49.15
8069,25.4,68.42
8070,25.4,92.51
8071,25.4,125.25
8072,25.4,126.2
8073,25.4,123.94
8074,25.4,121.44
8075,25.4,115.97
8076,25.4,115.18
8077,25.4,126.4
8078,25.4,134.05
8079,25.4,141.93
8080,25.4,144.75
8081,25.4,147.07
8082,25.4,148.28
8083,25.4,138.77
8084,25.4,121.13
8085,25.4,113.41
8086,25.4,112.54
8087,25.4,102.64
8088,25.4,110.93
8089,25.4,90.9
8090,25.4,88
8091,25.4,86.8
8092,25.4,94.96
8093,25.4,102.56
8094,25.4,119.94
8095,25.4,142
8096,25.4,155.64
8097,25.4,151.09
8098,25.4,142.29
8099,25.4,131.14
8100,25.4,127.13
8101,25.4,141.62
8102,25.4,148
8103,25.4,165.98
8104,25.4,200.1
8105,25.4,209.14
8106,25.4,197.88
8107,25.4,189.83
8108,25.4,168.44
8109,25.4,153.13
8110,25.4,142.08
8111,25.4,130.81
8112,25.4,121
8113,25.4,116.66
8114,25.4,112.79
8115,25.4,110
8116,25.4,111.64
8117,25.4,119.6
8118,25.4,143.15
8119,25.4,202.14
8120,25.4,266.51
8121,25.4,244.05
8122,25.4,203.19
8123,25.4,192.03
8124,25.4,187.05
8125,25.4,191.35
8126,25.4,206.16
8127,25.4,227.83
8128,25.4,250
8129,25.4,279.69
8130,25.4,225.24
8131,25.4,194
8132,25.4,158.8
8133,25.4,133
8134,25.4,120
8135,25.4,111
8136,25.4,114.77
8137,25.4,105.74
8138,25.4,100.1
8139,25.4,87.14
8140,25.4,76.94
8141,25.4,77.7
8142,25.4,91.3
8143,25.4,100.1
8144,25.4,128
8145,25.4,131.78
8146,25.4,124.92
8147,25.4,107.31
8148,25.4,103.5
8149,25.4,104.32
8150,25.4,107.36
8151,25.4,116.26
8152,25.4,124.64
8153,25.4,137.9
8154,25.4,130
8155,25.4,115.21
8156,25.4,101.91
8157,25.4,83.93
8158,25.4,79.96
8159,25.4,45.12
8160,25.4,12.09
8161,25.4,5.97
8162,25.4,4.16
8163,25.4,2.22
8164,25.4,2.79
8165,25.4,10.54
8166,25.4,62.7
8167,25.4,94.77
8168,25.4,111.75
8169,25.4,125
8170,25.4,105.43
8171,25.4,99.9
8172,25.4,91.9
8173,25.4,101.17
8174,25.4,109
8175,25.4,117.03
8176,25.4,130.58
8177,25.4,142.27
8178,25.4,150.55
8179,25.4,141.7
8180,25.4,128.25
8181,25.4,117.99
8182,25.4,118
8183,25.4,100.49
8184,25.4,85.79
8185,25.4,74.92
8186,25.4,67.5
8187,25.4,61.48
8188,25.4,49.1
8189,25.4,37.41
8190,25.4,36.5
8191,25.4,41.48
8192,25.4,54.17
8193,25.4,59.1
8194,25.4,58.8
8195,25.4,57.96
8196,25.4,63.14
8197,25.4,66.65
8198,25.4,65.74
8199,25.4,72.34
8200,25.4,85
8201,25.4,87.2
8202,25.4,82.61
8203,25.4,80.35
8204,25.4,78.9
8205,25.4,79.03
8206,25.4,76.5
8207,25.4,68.73
8208,25.4,82.16
8209,25.4,75.85
8210,25.4,75.81
8211,25.4,71.21
8212,25.4,71.28
8213,25.4,76.96
8214,25.4,78.74
8215,25.4,79.29
8216,25.4,88.67
8217,25.4,98.73
8218,25.4,100.81
8219,25.4,106.4
8220,25.4,108.74
8221,25.4,106.16
8222,25.4,99.37
8223,25.4,109.66
8224,25.4,95.8
8225,25.4,105.48
8226,25.4,95.35
8227,25.4,94.12
8228,25.4,88.75
8229,25.4,88
8230,25.4,85.75
8231,25.4,73.51
8232,25.4,68.99
8233,25.4,53.19
8234,25.4,34.66
8235,25.4,31.5
8236,25.4,35.33
8237,25.4,66.24
8238,25.4,77.67
8239,25.4,112.12
8240,25.4,121.96
8241,25.4,122.28
8242,25.4,123.36
8243,25.4,120.31
8244,25.4,122.46
8245,25.4,116.2
8246,25.4,116.67
8247,25.4,114.01
8248,25.4,115.69
8249,25.4,121.6
8250,25.4,116.91
8251,25.4,125.39
8252,25.4,113.16
8253,25.4,101.95
8254,25.4,98.48
8255,25.4,92.39
8256,25.4,77.27
8257,25.4,85
8258,25.4,84.93
8259,25.4,83.7
8260,25.4,87.21
8261,25.4,87.69
8262,25.4,100
8263,25.4,112.79
8264,25.4,134.23
8265,25.4,157.73
8266,25.4,153.13
8267,25.4,163
8268,25.4,135.22
8269,25.4,169.15
8270,25.4,169.48
8271,25.4,176.6
8272,25.4,179.97
8273,25.4,159.9
8274,25.4,181
8275,25.4,176.65
8276,25.4,151.98
8277,25.4,120
8278,25.4,107.2
8279,25.4,121.37
8280,25.4,100
8281,25.4,101.85
8282,25.4,96.54
8283,25.4,97.1
8284,25.4,96.51
8285,25.4,97.1
8286,25.4,100.1
8287,25.4,120
8288,25.4,247.67
8289,25.4,300.1
8290,25.4,322.15
8291,25.4,319.32
8292,25.4,311.87
8293,25.4,319.45
8294,25.4,342.13
8295,25.4,355.39
8296,25.4,411.94
8297,25.4,423.13
8298,25.4,349.31
8299,25.4,298.32
8300,25.4,193.13
8301,25.4,154.68
8302,25.4,150
8303,25.4,135.96
8304,25.4,122.24
8305,25.4,115.3
8306,25.4,109.96
8307,25.4,107.35
8308,25.4,112.51
8309,25.4,123.37
8310,25.4,163.98
8311,25.4,232.97
8312,25.4,519.9
8313,25.4,581.48
8314,25.4,500
8315,25.4,433.69
8316,25.4,381.12
8317,25.4,400.1
8318,25.4,466.19
8319,25.4,637.86
8320,25.4,767.67
8321,25.4,872.96
8322,25.4,628.27
8323,25.4,517.5
8324,25.4,285.37
8325,25.4,169.4
8326,25.4,150
8327,25.4,134.75
8328,25.4,130.07
8329,25.4,122.9
8330,25.4,118.97
8331,25.4,114.95
8332,25.4,115.64
8333,25.4,119.9
8334,25.4,150.1
8335,25.4,187.48
8336,25.4,253
8337,25.4,245.74
8338,25.4,208.42
8339,25.4,174.27
8340,25.4,165.97
8341,25.4,165
8342,25.4,184.5
8343,25.4,219.84
8344,25.4,249.29
8345,25.4,284.21
8346,25.4,260
8347,25.4,225.6
8348,25.4,175
8349,25.4,146.22
8350,25.4,135.09
8351,25.4,116.52
8352,25.4,116.94
8353,25.4,111.36
8354,25.4,108.04
8355,25.4,99.02
8356,25.4,93.44
8357,25.4,91.55
8358,25.4,92.72
8359,25.4,102.11
8360,25.4,113.96
8361,25.4,125.1
8362,25.4,121.12
8363,25.4,108.21
8364,25.4,103.2
8365,25.4,102.96
8366,25.4,96.63
8367,25.4,100.1
8368,25.4,105.67
8369,25.4,120
8370,25.4,113.37
8371,25.4,90.1
8372,25.4,93.2
8373,25.4,89.62
8374,25.4,81.88
8375,25.4,80.2
8376,25.4,95
8377,25.4,87.3
8378,25.4,78.16
8379,25.4,71
8380,25.4,55.88
8381,25.4,53.69
8382,25.4,46.81
8383,25.4,55.33
8384,25.4,66.21
8385,25.4,70.65
8386,25.4,70.1
8387,25.4,64.98
8388,25.4,70.31
8389,25.4,80.1
8390,25.4,80.22
8391,25.4,83
8392,25.4,80.1
8393,25.4,90.17
8394,25.4,80
8395,25.4,73
8396,25.4,77.92
8397,25.4,40.52
8398,25.4,10.86
8399,25.4,2.29
8400,25.4,0.09
8401,25.4,0.1
8402,25.4,0.05
8403,25.4,0
8404,25.4,0.46
8405,25.4,1.38
8406,25.4,7.73
8407,25.4,50
8408,25.4,107.9
8409,25.4,109
8410,25.4,100.1
8411,25.4,97.58
8412,25.4,93.09
8413,25.4,81.7
8414,25.4,80.1
8415,25.4,95.95
8416,25.4,101.11
8417,25.4,115.14
8418,25.4,89.9
8419,25.4,75
8420,25.4,77.99
8421,25.4,70.1
8422,25.4,57
8423,25.4,17.61
8424,25.4,40.55
8425,25.4,22.75
8426,25.4,19.75
8427,25.4,25.72
8428,25.4,66.9
8429,25.4,66.9
8430,25.4,104.95
8431,25.4,105.68
8432,25.4,116.18
8433,25.4,111.34
8434,25.4,108
8435,25.4,102.4
8436,25.4,102.73
8437,25.4,106.21
8438,25.4,109.59
8439,25.4,116.07
8440,25.4,116.99
8441,25.4,127.33
8442,25.4,122.07
8443,25.4,108.1
8444,25.4,99.21
8445,25.4,95.84
8446,25.4,92.31
8447,25.4,71.2
8448,25.4,68.71
8449,25.4,52.12
8450,25.4,45.7
8451,25.4,40
8452,25.4,26.22
8453,25.4,32.67
8454,25.4,45.94
8455,25.4,57.34
8456,25.4,77.58
8457,25.4,76.69
8458,25.4,68.62
8459,25.4,67.12
8460,25.4,70.48
8461,25.4,70
8462,25.4,70
8463,25.4,73.08
8464,25.4,78.69
8465,25.4,94.46
8466,25.4,89.9
8467,25.4,85.2
8468,25.4,77.31
8469,25.4,64.9
8470,25.4,45.1
8471,25.4,23.58
8472,25.4,13.66
8473,25.4,14.41
8474,25.4,5.69
8475,25.4,1.6
8476,25.4,0.26
8477,25.4,0.06
8478,25.4,7.01
8479,25.4,55.78
8480,25.4,92.15
8481,25.4,131.1
8482,25.4,110.9
8483,25.4,96
8484,25.4,80.1
8485,25.4,77
8486,25.4,80.03
8487,25.4,90
8488,25.4,110.9
8489,25.4,147.8
8490,25.4,129.99
8491,25.4,91.54
8492,25.4,85.29
8493,25.4,79.07
8494,25.4,79.05
8495,25.4,64.9
8496,25.4,48.65
8497,25.4,32.4
8498,25.4,17.52
8499,25.4,18.14
8500,25.4,23.6
8501,25.4,48.98
8502,25.4,74.92
8503,25.4,118
8504,25.4,169
8505,25.4,150.03
8506,25.4,122.92
8507,25.4,97.87
8508,25.4,87.97
8509,25.4,84.28
8510,25.4,88.76
8511,25.4,99.38
8512,25.4,105.58
8513,25.4,110.14
8514,25.4,101.72
8515,25.4,99.33
8516,25.4,90.34
8517,25.4,72.44
8518,25.4,70.42
8519,25.4,58.33
8520,25.4,28.81
8521,25.4,24.51
8522,25.4,24.26
8523,25.4,19.41
8524,25.4,18.11
8525,25.4,26.16
8526,25.4,41.73
8527,25.4,40.6
8528,25.4,51.65
8529,25.4,61.92
8530,25.4,56
8531,25.4,40.52
8532,25.4,34.64
8533,25.4,31.44
8534,25.4,28.45
8535,25.4,31.09
8536,25.4,32.56
8537,25.4,49.9
8538,25.4,60.1
8539,25.4,55
8540,25.4,28.04
8541,25.4,9.41
8542,25.4,7.36
8543,25.4,3.98
8544,25.4,2.7
8545,25.4,1.61
8546,25.4,0
8547,25.4,-0.74
8548,25.4,-2
8549,25.4,-1.24
8550,25.4,-0.66
8551,25.4,2.29
8552,25.4,6.45
8553,25.4,22.41
8554,25.4,20.66
8555,25.4,23.54
8556,25.4,22.62
8557,25.4,22.55
8558,25.4,28.07
8559,25.4,41.77
8560,25.4,59.9
8561,25.4,92.3
8562,25.4,86.2
8563,25.4,71.23
8564,25.4,54.9
8565,25.4,39.91
8566,25.4,37.91
8567,25.4,26.32
8568,25.4,19.37
8569,25.4,13.26
8570,25.4,11.13
8571,25.4,7.73
8572,25.4,6.4
8573,25.4,6.3
8574,25.4,17.45
8575,25.4,53.37
8576,25.4,66.94
8577,25.4,67.36
8578,25.4,56
8579,25.4,54.9
8580,25.4,56.97
8581,25.4,57.7
8582,25.4,64.55
8583,25.4,76.34
8584,25.4,117.27
8585,25.4,130.32
8586,25.4,129.9
8587,25.4,135.96
8588,25.4,145.8
8589,25.4,110.2
8590,25.4,105.82
8591,25.4,118.91
8592,25.4,86.03
8593,25.4,82.84
8594,25.4,81.89
8595,25.4,78
8596,25.4,78.78
8597,25.4,80.6
8598,25.4,85.07
8599,25.4,100.83
8600,25.4,115.09
8601,25.4,120.95
8602,25.4,120
8603,25.4,118.16
8604,25.4,117.49
8605,25.4,115.38
8606,25.4,117.98
8607,25.4,119.5
8608,25.4,120.21
8609,25.4,118
8610,25.4,110.98
8611,25.4,105.66
8612,25.4,102.56
8613,25.4,94.63
8614,25.4,99.04
8615,25.4,90
8616,25.4,91.37
8617,25.4,86.44
8618,25.4,85.07
8619,25.4,80.81
8620,25.4,75.99
8621,25.4,80.81
8622,25.4,83.01
8623,25.4,84.94
8624,25.4,90.21
8625,25.4,99.24
8626,25.4,93.56
8627,25.4,92.55
8628,25.4,94.41
8629,25.4,91.03
8630,25.4,99.17
8631,25.4,110
8632,25.4,116.71
8633,25.4,120.52
8634,25.4,119.1
8635,25.4,118
8636,25.4,118.32
8637,25.4,113.01
8638,25.4,114.07
8639,25.4,104.63
8640,25.4,102.17
8641,25.4,95.06
8642,25.4,94.61
8643,25.4,89.64
8644,25.4,90.87
8645,25.4,95.1
8646,25.4,99
8647,25.4,112.62
8648,25.4,119.18
8649,25.4,118.23
8650,25.4,113.25
8651,25.4,106.01
8652,25.4,107.71
8653,25.4,103.9
8654,25.4,109.64
8655,25.4,120.75
8656,25.4,128.66
8657,25.4,137.9
8658,25.4,138.05
8659,25.4,135.71
8660,25.4,129.13
8661,25.4,120.85
8662,25.4,123.5
8663,25.4,116.98
8664,25.4,106.79
8665,25.4,101.52
8666,25.4,101.03
8667,25.4,99.74
8668,25.4,99.58
8669,25.4,106.2
8670,25.4,115.7
8671,25.4,124.29
8672,25.4,131.85
8673,25.4,130.15
8674,25.4,120.1
8675,25.4,107.94
8676,25.4,107.81
8677,25.4,107.94
8678,25.4,120.12
8679,25.4,133.64
8680,25.4,144.21
8681,25.4,151.55
8682,25.4,158.4
8683,25.4,146.43
8684,25.4,133.14
8685,25.4,125.42
8686,25.4,126.76
8687,25.4,114
8688,25.4,126.4
8689,25.4,116.63
8690,25.4,110.15
8691,25.4,105.92
8692,25.4,102.93
8693,25.4,105.58
8694,25.4,109.71
8695,25.4,124.24
8696,25.4,128
8697,25.4,128.3
8698,25.4,122.83
8699,25.4,113.4
8700,25.4,108.97
8701,25.4,110.01
8702,25.4,117.24
8703,25.4,134.1
8704,25.4,140.02
8705,25.4,150.49
8706,25.4,147.8
8707,25.4,140.88
8708,25.4,129.59
8709,25.4,125.9
8710,25.4,121.25
8711,25.4,115
8712,25.4,127.39
8713,25.4,114.09
8714,25.4,107.71
8715,25.4,101.7
8716,25.4,97.73
8717,25.4,98.61
8718,25.4,98.16
8719,25.4,103.56
8720,25.4,110.71
8721,25.4,118.17
8722,25.4,128.7
8723,25.4,121.2
8724,25.4,122.77
8725,25.4,124
8726,25.4,128.7
8727,25.4,120.01
8728,25.4,122.88
8729,25.4,144.93
8730,25.4,138.1
8731,25.4,109.9
8732,25.4,95.08
8733,25.4,92.86
8734,25.4,86.13
8735,25.4,73.73
8736,25.4,75.53
8737,25.4,76.2
8738,25.4,65.2
8739,25.4,40
8740,25.4,34.9
8741,25.4,67.03
8742,25.4,73.63
8743,25.4,81.56
8744,25.4,108.3
8745,25.4,133.58
8746,25.4,135
8747,25.4,124.9
8748,25.4,85.1
8749,25.4,80.86
8750,25.4,84.4
8751,25.4,103.4
8752,25.4,136
8753,25.4,150
8754,25.4,109.93
8755,25.4,87.42
8756,25.4,75.84
8757,25.4,68.51
8758,25.4,67.95
8759,25.4,36.47
8760,25.4,76.3
